/* DATA DESCRIPTION:
Citation:	Miller, Kenneth G; Browning, James V; Schmelz, W John; Kopp, Robert E; Mountain, Gregory S; Wright, James D (2020): Cenozoic sea-level relative to modern from deep-sea geochemical and continental margin records. PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.923126 (DOI registration in progress)
Abstract:	We use published Pacific benthic foraminiferal oxygen isotope data and Mg/Ca records to derive a Cenozoic (66 Ma) global mean sea level (GMSL) estimate. This paper is novel in providing the first Pacific benthic foraminiferal oxygen isotopic splice for the entire Cenozoic, a detailed (Myr scale) sea-level record for the last 48 Ma based on the benthic foraminiferal oxygen isotopic and Mg/Ca approach (Mg/Ca records older than 48 Ma are uncertain). We use the 2012 Geological Time Scale (GTS), a 2-Myr smoothed paleotemperatures (Cramer et al., 2011) who used a low-pass filter that passes >80% of the amplitude for frequencies <0.5/Myr (wavelength >2 Myr), ramping down to <20% of the amplitude for frequencies >1.25/Myr (wavelength <0.8 Myr). We used equation 7b Cramer et al. (2011) and a simplified paleotemperature equation for benthic foraminifera T = 16.1– 4.76 [δ18Obenthic – (δ18Oseawater – 0.27)] to solve for oxygen isotopic changes of seawater. We assume that shorter term (<2 Myr) temperature changes comprise ~20% of the oxygen isotopic changes of seawater changes. The resultant oxygen isotopic changes of seawater estimate was scaled to GMSL changes using a revised seawater oxygen isotopes to sea-level calibration of 0.13‰/10 m of Winnick and Caves (2015). Because of temperature effects notable during peak Pleistocene interglacials, we iteratively fit the last interglacial cycle to known sea level during MIS5e and applied these temperatures (1.8°C) to major Middle to Late Pleistocene peak interglacials, tapering the temperature from the long term estimates for the peak interglacials using a Gaussian filter. We applied an empirically correction for carbonate ion change across the Eocene-Oligocene transition, to remove an apparent warming effect of ~1.5°C; we applied their empirical correction to the sea-level curve, reducing the amplitude by 28 meters from 34.17 to 34.30 Ma.
Keyword(s):	Cenozoic; Cryosphere; oxygen isotopes; sea-level
Supplement to:	Miller, Kenneth G; Browning, James V; Schmelz, W John; Kopp, Robert E; Mountain, Gregory S; Wright, James D (2020): Cenozoic sea-level and cryospheric evolution from deep-sea geochemical and continental margin records. Science Advances, 6 (20), eaaz1346, https://doi.org/10.1126/sciadv.aaz1346
Related to:	Miller, Kenneth G; Browning, James V; Schmelz, W John; Kopp, Robert E; Mountain, Gregory S; Wright, James D (2020): Smoothed Cenozoic sea-level relative to modern from deep-sea geochemical and continental margin records. https://doi.pangaea.de/10.1594/PANGAEA.923139
Source data set:	Dawber, Caroline F; Tripati, Aradhna K (2011): Constraints on glaciation in the middle Eocene (46-37 Ma) from Ocean Drilling Program (ODP) Site 1209 in the tropical Pacific Ocean. Paleoceanography, 26(2), https://doi.org/10.1029/2010PA002037
	Drury, Anna Joy; John, Cédric M; Shevenell, Amelia E (2016): Evaluating climatic response to external radiative forcing during the late Miocene to early Pliocene: New perspectives from eastern equatorial Pacific (IODP U1338) and North Atlantic (ODP 982) locations. Paleoceanography, 31(1), 167-184, https://doi.org/10.1002/2015PA002881
	Holbourn, Ann; Kuhnt, Wolfgang; Clemens, Steven C; Prell, Warren L; Andersen, Nils (2013): Middle to late Miocene stepwise climate cooling: Evidence from a high-resolution deep water isotope curve spanning 8 million years. Paleoceanography, 28, 1-12, https://doi.org/10.1002/2013PA002538
	Holbourn, Ann; Kuhnt, Wolfgang; Lyle, Mitchell W; Schneider, Leah; Romero, Oscar E; Andersen, Nils (2014): Middle Miocene climate cooling linked to intensification of eastern equatorial Pacific upwelling. Geology, 42(1), 19-22, https://doi.org/10.1130/G34890.1
	Kochhann, Karlos Guilherme Diemer; Holbourn, Ann; Kuhnt, Wolfgang; Channell, James E T; Lyle, Mitchell W; Shackford, Julia K; Wilkens, Roy H; Andersen, Nils (2016): Eccentricity pacing of eastern equatorial Pacific carbonate dissolution cycles during the Miocene Climatic Optimum. Paleoceanography, 31(9), 1176-1192, https://doi.org/10.1002/2016PA002988
	Lisiecki, Lorraine E; Raymo, Maureen E (2005): A Pliocene-Pleistocene stack of 57 globally distributed benthic d18O records. Paleoceanography, 20, PA1003, https://doi.org/10.1029/2004PA001071
	Pälike, Heiko; Norris, Richard D; Herrle, Jens O; Wilson, Paul A; Coxall, Helen; Lear, Caroline H; Shackleton, Nicholas J; Tripati, Aradhna K; Wade, Bridget S (2006): The Heartbeat of the Oligocene Climate System. Science, 314(5807), 1894-1898, https://doi.org/10.1126/science.1133822
	Shackleton, Nicholas J; Imbrie, John D; Hall, M A (1983): Oxygen and carbon isotope record of East Pacific core V19-30: implications for the formation of deep water in the late Pleistocene North Atlantic. Earth and Planetary Science Letters, 65(2), 233-244, https://doi.org/10.1016/0012-821X(83)90162-0
	Westerhold, Thomas; Röhl, Ursula; Donner, Barbara; Zachos, James C (2018): Global extent of early eocene hyperthermal events - a new Pacific benthic foraminiferal isotope record from Shatsky Rise (ODP Site 1209). Paleoceanography and Paleoclimatology, 33(6), 626-642, https://doi.org/10.1029/2017PA003306
Further details:	Cramer, Benjamin S; Miller, K G; Barrett, Peter J; Wright, James D (2011): Late Cretaceous–Neogene trends in deep ocean temperature and continental ice volume: Reconciling records of benthic foraminiferal geochemistry (δ18O and Mg/Ca) with sea level history. Journal of Geophysical Research, 116(C12), https://doi.org/10.1029/2011JC007255
	Winnick, Matthew J; Caves, Jeremy K (2015): Oxygen isotope mass-balance constraints on Pliocene sea level and East Antarctic Ice Sheet stability. Geology, 43(10), 879-882, https://doi.org/10.1130/G36999.1
Coverage:	MEDIAN LATITUDE: 8.694404 * MEDIAN LONGITUDE: -142.300286 * SOUTH-BOUND LATITUDE: -3.383000 * WEST-BOUND LONGITUDE: 116.272917 * NORTH-BOUND LATITUDE: 32.651700 * EAST-BOUND LONGITUDE: -83.520000
	DATE/TIME START: 1963-04-07T00:00:00 * DATE/TIME END: 2001-11-14T00:00:00
	MINIMUM ELEVATION: -4827.2 m * MAXIMUM ELEVATION: -2091.5 m
Event(s):	138-846 * LATITUDE: -3.095000 * LONGITUDE: -90.818330 * DATE/TIME START: 1991-05-21T00:00:00 * DATE/TIME END: 1991-05-26T00:00:00 * ELEVATION: -3296.0 m * Penetration: 871.5 m * Recovery: 821.61 m * LOCATION: South Pacific Ocean * CAMPAIGN: Leg138 (URI: https://doi.org/10.2973/odp.proc.ir.138.1992) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 92 cores; 865.5 m cored; 0 m drilled; 94.9 % recovery
	184-1146 * LATITUDE: 19.456700 * LONGITUDE: 116.272917 * DATE/TIME START: 1999-03-21T00:00:00 * DATE/TIME END: 1999-03-29T00:00:00 * ELEVATION: -2091.5 m * Penetration: 1455.6 m * Recovery: 1451.7 m * LOCATION: South China Sea (URI: http://en.wikipedia.org/wiki/South_China_Sea) * CAMPAIGN: Leg184 (URI: https://doi.org/10.2973/odp.proc.ir.184.2000) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 153 cores; 1450.6 m cored; 5 m drilled; 100.1% recovery
	198-1209 * LATITUDE: 32.651700 * LONGITUDE: 158.505983 * DATE/TIME START: 2001-09-18T00:00:00 * DATE/TIME END: 2001-09-23T00:00:00 * ELEVATION: -2387.3 m * Penetration: 865.1 m * Recovery: 766 m * LOCATION: North Pacific Ocean * CAMPAIGN: Leg198 (URI: https://doi.org/10.2973/odp.proc.ir.198.2002) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 83 cores; 759.4 m cored; 105.7 m drilled; 100.9% recovery
	199-1218 * LATITUDE: 8.889630 * LONGITUDE: -135.366660 * DATE/TIME: 2001-11-14T00:00:00 * ELEVATION: -4827.2 m * Penetration: 797.1 m * Recovery: 723.7 m * LOCATION: North Pacific Ocean * CAMPAIGN: Leg199 (URI: https://doi.org/10.2973/odp.proc.ir.199.2002) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: 80 cores; 735.1 m cored; 62 m drilled; 98.5% recovery
	321-U1337 * LATITUDE: 3.833000 * LONGITUDE: -123.206000 * ELEVATION: -4476.0 m * CAMPAIGN: Exp321 (Pacific Equatorial Age Transect II / Juan de Fuca) (URI: https://doi.org/10.2204/iodp.proc.320321.2010) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE)
	321-U1338 * LATITUDE: 2.507800 * LONGITUDE: -117.969910 * ELEVATION: -4210.8 m * CAMPAIGN: Exp321 (Pacific Equatorial Age Transect II / Juan de Fuca) (URI: https://doi.org/10.2204/iodp.proc.320321.2010) * BASIS: Joides Resolution (URI: http://www-odp.tamu.edu/resolutn.html) * METHOD/DEVICE: Composite Core (COMPCORE)
	V19-30 * LATITUDE: -3.383000 * LONGITUDE: -83.520000 * DATE/TIME: 1963-04-07T00:00:00 * ELEVATION: -3091.0 m * Recovery: 18.18 m * CAMPAIGN: V19 * BASIS: Vema (URI: http://www.ldeo.columbia.edu/research/office-of-marine-operations/history/vema) * METHOD/DEVICE: Piston corer (PC)
Comment:	Oxygen: delta-18Obenthic of deep sea benthic foraminiferal from Pacific sites either generated on or corrected to Cibicidoides sp. and reported to per mil ( ‰) Vienna Pee Dee standard.
	delw: computed delta 18O seawater using the paleotemperature equation, delta-18Obenthic, and paleotemperatures from Cramer et al. (2011) reported to per mil Vienna Pee Dee standard.
	Sea level: computed using delta 18O seawater and calibration of 0.13‰/10 m and reported to meters above and below (-1) relative to present day.
Parameter(s):	Event label (Event) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu)
	Reference/source (Reference) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * COMMENT: ID
	Reference/source (Reference) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * COMMENT: short reference
	AGE [ka BP] (Age) * GEOCODE * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * COMMENT: GTS2012
	Foraminifera, benthic δ18O [‰ PDB] (Foram bent δ18O) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * COMMENT: values corrected to Cibicidoides sp., vs VPDB
	δ18O, seawater, reconstructed [‰ PDB] (δ18Osw) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * METHOD/DEVICE: Calculated, after Cramer et al. (2011) (URI: https://doi.org/10.1029/2011JC007255) * COMMENT: vs VPDB
	Sea level, relative [m] (Sea lev rel) * PI: Miller, Kenneth G (https://orcid.org/0000-0002-7583-7425, kgm@rci.rutgers.edu) * METHOD/DEVICE: Calculated * COMMENT: relative to present day
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	64115 data points
*/
Event	Reference (ID)	Reference (short reference)	Age [ka BP] (GTS2012)	Foram bent δ18O [‰ PDB] (values corrected to Cibicidoi...)	δ18Osw [‰ PDB] (vs VPDB, Calculated, after Cr...)	Sea lev rel [m] (relative to present day, Calc...)
V19-30	Vema 1930	Shackleton et al. 1983	54.79	3.56	0.53	-42.03
V19-30	Vema 1930	Shackleton et al. 1983	55.22	3.69	0.66	-52.43
V19-30	Vema 1930	Shackleton et al. 1983	55.65	3.67	0.64	-50.83
V19-30	Vema 1930	Shackleton et al. 1983	56.07	3.76	0.73	-58.03
V19-30	Vema 1930	Shackleton et al. 1983	56.50	3.50	0.47	-37.23
V19-30	Vema 1930	Shackleton et al. 1983	56.93	3.84	0.81	-64.43
V19-30	Vema 1930	Shackleton et al. 1983	57.36	3.82	0.79	-62.83
V19-30	Vema 1930	Shackleton et al. 1983	57.79	3.80	0.77	-61.23
V19-30	Vema 1930	Shackleton et al. 1983	58.21	4.06	1.03	-82.03
V19-30	Vema 1930	Shackleton et al. 1983	58.64	4.05	1.02	-81.23
V19-30	Vema 1930	Shackleton et al. 1983	59.07	3.96	0.93	-74.03
V19-30	Vema 1930	Shackleton et al. 1983	59.50	3.87	0.84	-66.83
V19-30	Vema 1930	Shackleton et al. 1983	59.93	4.05	1.02	-81.23
V19-30	Vema 1930	Shackleton et al. 1983	60.36	3.98	0.95	-75.63
V19-30	Vema 1930	Shackleton et al. 1983	60.79	3.89	0.86	-68.43
V19-30	Vema 1930	Shackleton et al. 1983	61.22	4.01	0.98	-78.03
V19-30	Vema 1930	Shackleton et al. 1983	62.08	3.99	0.96	-76.43
V19-30	Vema 1930	Shackleton et al. 1983	62.94	4.05	1.02	-81.23
V19-30	Vema 1930	Shackleton et al. 1983	63.37	3.97	0.94	-74.83
V19-30	Vema 1930	Shackleton et al. 1983	63.80	3.93	0.90	-71.63
V19-30	Vema 1930	Shackleton et al. 1983	64.23	4.02	0.99	-78.83
V19-30	Vema 1930	Shackleton et al. 1983	64.66	3.97	0.94	-74.83
V19-30	Vema 1930	Shackleton et al. 1983	65.09	3.92	0.89	-70.83
V19-30	Vema 1930	Shackleton et al. 1983	65.52	3.94	0.91	-72.43
V19-30	Vema 1930	Shackleton et al. 1983	65.96	4.02	0.99	-78.83
V19-30	Vema 1930	Shackleton et al. 1983	66.39	3.96	0.93	-74.03
V19-30	Vema 1930	Shackleton et al. 1983	66.83	3.83	0.80	-63.63
V19-30	Vema 1930	Shackleton et al. 1983	67.77	3.99	0.96	-76.43
V19-30	Vema 1930	Shackleton et al. 1983	68.21	3.95	0.92	-73.23
V19-30	Vema 1930	Shackleton et al. 1983	68.66	3.84	0.81	-64.43
V19-30	Vema 1930	Shackleton et al. 1983	69.10	3.81	0.78	-62.03
V19-30	Vema 1930	Shackleton et al. 1983	69.55	3.77	0.74	-58.83
V19-30	Vema 1930	Shackleton et al. 1983	70.02	3.81	0.78	-62.03
V19-30	Vema 1930	Shackleton et al. 1983	70.49	3.83	0.80	-63.63
V19-30	Vema 1930	Shackleton et al. 1983	71.19	3.86	0.83	-66.03
V19-30	Vema 1930	Shackleton et al. 1983	71.77	3.69	0.66	-52.43
V19-30	Vema 1930	Shackleton et al. 1983	72.36	3.54	0.51	-40.43
V19-30	Vema 1930	Shackleton et al. 1983	73.05	3.56	0.53	-42.03
V19-30	Vema 1930	Shackleton et al. 1983	73.77	3.62	0.59	-46.83
V19-30	Vema 1930	Shackleton et al. 1983	74.49	3.74	0.71	-56.43
V19-30	Vema 1930	Shackleton et al. 1983	75.25	3.70	0.67	-53.23
V19-30	Vema 1930	Shackleton et al. 1983	76.01	3.54	0.51	-40.43
V19-30	Vema 1930	Shackleton et al. 1983	76.78	3.58	0.55	-43.63
V19-30	Vema 1930	Shackleton et al. 1983	77.57	3.53	0.50	-39.63
V19-30	Vema 1930	Shackleton et al. 1983	78.36	3.49	0.46	-36.43
V19-30	Vema 1930	Shackleton et al. 1983	79.15	3.41	0.38	-30.03
V19-30	Vema 1930	Shackleton et al. 1983	79.95	3.39	0.36	-28.43
V19-30	Vema 1930	Shackleton et al. 1983	80.76	3.40	0.37	-29.23
V19-30	Vema 1930	Shackleton et al. 1983	81.56	3.35	0.32	-25.23
V19-30	Vema 1930	Shackleton et al. 1983	82.37	3.30	0.27	-21.23
V19-30	Vema 1930	Shackleton et al. 1983	83.19	3.39	0.36	-28.43
V19-30	Vema 1930	Shackleton et al. 1983	84.00	3.39	0.36	-28.43
V19-30	Vema 1930	Shackleton et al. 1983	84.82	3.53	0.50	-39.63
V19-30	Vema 1930	Shackleton et al. 1983	85.64	3.48	0.45	-35.63
V19-30	Vema 1930	Shackleton et al. 1983	86.46	3.65	0.62	-49.23
V19-30	Vema 1930	Shackleton et al. 1983	87.29	3.68	0.65	-51.63
V19-30	Vema 1930	Shackleton et al. 1983	88.12	3.72	0.69	-54.83
V19-30	Vema 1930	Shackleton et al. 1983	88.95	3.79	0.76	-60.43
V19-30	Vema 1930	Shackleton et al. 1983	89.80	3.59	0.56	-44.43
V19-30	Vema 1930	Shackleton et al. 1983	90.64	3.71	0.68	-54.03
V19-30	Vema 1930	Shackleton et al. 1983	91.50	3.69	0.66	-52.43
V19-30	Vema 1930	Shackleton et al. 1983	92.66	3.48	0.45	-35.63
V19-30	Vema 1930	Shackleton et al. 1983	93.54	3.45	0.42	-33.23
V19-30	Vema 1930	Shackleton et al. 1983	94.46	3.42	0.39	-30.83
V19-30	Vema 1930	Shackleton et al. 1983	95.37	3.55	0.52	-41.23
V19-30	Vema 1930	Shackleton et al. 1983	96.30	3.49	0.46	-36.43
V19-30	Vema 1930	Shackleton et al. 1983	97.25	3.39	0.36	-28.43
V19-30	Vema 1930	Shackleton et al. 1983	98.20	3.37	0.34	-26.83
V19-30	Vema 1930	Shackleton et al. 1983	99.16	3.40	0.37	-29.23
V19-30	Vema 1930	Shackleton et al. 1983	100.12	3.41	0.38	-30.03
V19-30	Vema 1930	Shackleton et al. 1983	101.08	3.43	0.40	-31.63
V19-30	Vema 1930	Shackleton et al. 1983	102.01	3.34	0.31	-24.43
V19-30	Vema 1930	Shackleton et al. 1983	102.95	3.53	0.50	-39.63
V19-30	Vema 1930	Shackleton et al. 1983	103.88	3.60	0.57	-45.23
V19-30	Vema 1930	Shackleton et al. 1983	104.89	3.56	0.53	-42.03
V19-30	Vema 1930	Shackleton et al. 1983	105.76	3.57	0.54	-42.83
V19-30	Vema 1930	Shackleton et al. 1983	106.61	3.50	0.47	-37.23
V19-30	Vema 1930	Shackleton et al. 1983	107.93	3.88	0.85	-67.63
V19-30	Vema 1930	Shackleton et al. 1983	108.46	3.65	0.62	-49.23
V19-30	Vema 1930	Shackleton et al. 1983	109.23	3.70	0.67	-53.23
V19-30	Vema 1930	Shackleton et al. 1983	110.24	3.75	0.72	-57.23
V19-30	Vema 1930	Shackleton et al. 1983	111.00	3.73	0.70	-55.63
V19-30	Vema 1930	Shackleton et al. 1983	111.77	3.37	0.34	-26.83
V19-30	Vema 1930	Shackleton et al. 1983	112.53	3.37	0.34	-26.83
V19-30	Vema 1930	Shackleton et al. 1983	113.58	3.34	0.31	-24.43
V19-30	Vema 1930	Shackleton et al. 1983	114.40	3.13	0.10	-7.63
V19-30	Vema 1930	Shackleton et al. 1983	115.50	3.07	0.04	-2.83
V19-30	Vema 1930	Shackleton et al. 1983	116.42	3.36	0.33	-26.03
V19-30	Vema 1930	Shackleton et al. 1983	117.34	2.91	0.18	-14.06
V19-30	Vema 1930	Shackleton et al. 1983	118.61	2.77	0.04	-2.86
V19-30	Vema 1930	Shackleton et al. 1983	119.61	2.72	-0.01	1.14
V19-30	Vema 1930	Shackleton et al. 1983	120.61	2.83	0.10	-7.66
V19-30	Vema 1930	Shackleton et al. 1983	122.00	2.78	0.05	-3.66
V19-30	Vema 1930	Shackleton et al. 1983	123.05	2.68	-0.05	4.34
V19-30	Vema 1930	Shackleton et al. 1983	124.10	2.95	0.22	-17.26
V19-30	Vema 1930	Shackleton et al. 1983	125.52	2.77	0.04	-2.86
V19-30	Vema 1930	Shackleton et al. 1983	126.58	2.71	-0.02	1.94
V19-30	Vema 1930	Shackleton et al. 1983	127.61	2.81	0.08	-6.06
V19-30	Vema 1930	Shackleton et al. 1983	128.96	2.94	0.21	-16.46
V19-30	Vema 1930	Shackleton et al. 1983	129.95	2.89	0.16	-12.46
V19-30	Vema 1930	Shackleton et al. 1983	130.81	3.46	0.73	-58.06
V19-30	Vema 1930	Shackleton et al. 1983	131.96	3.59	0.56	-44.43
V19-30	Vema 1930	Shackleton et al. 1983	132.75	3.36	0.33	-26.03
V19-30	Vema 1930	Shackleton et al. 1983	133.47	3.84	0.81	-64.43
138-846	846 Liseicki	Lisiecki et al. 2005	134.54	4.07	1.04	-82.82
138-846	846 Liseicki	Lisiecki et al. 2005	137.69	4.24	1.21	-96.42
138-846	846 Liseicki	Lisiecki et al. 2005	140.26	3.73	0.70	-55.63
138-846	846 Liseicki	Lisiecki et al. 2005	142.27	4.06	1.03	-82.02
138-846	846 Liseicki	Lisiecki et al. 2005	144.25	4.12	1.09	-86.82
138-846	846 Liseicki	Lisiecki et al. 2005	146.32	4.05	1.02	-81.22
138-846	846 Liseicki	Lisiecki et al. 2005	148.21	3.97	0.94	-74.83
138-846	846 Liseicki	Lisiecki et al. 2005	150.10	3.83	0.80	-63.63
138-846	846 Liseicki	Lisiecki et al. 2005	151.99	3.95	0.92	-73.63
138-846	846 Liseicki	Lisiecki et al. 2005	153.88	3.89	0.86	-68.43
138-846	846 Liseicki	Lisiecki et al. 2005	156.19	4.02	0.99	-79.22
138-846	846 Liseicki	Lisiecki et al. 2005	158.49	4.03	1.00	-80.02
138-846	846 Liseicki	Lisiecki et al. 2005	161.04	4.02	0.99	-78.82
138-846	846 Liseicki	Lisiecki et al. 2005	163.34	3.93	0.90	-71.63
138-846	846 Liseicki	Lisiecki et al. 2005	165.65	3.83	0.80	-63.63
138-846	846 Liseicki	Lisiecki et al. 2005	167.95	3.79	0.76	-60.83
138-846	846 Liseicki	Lisiecki et al. 2005	170.22	3.75	0.72	-57.23
138-846	846 Liseicki	Lisiecki et al. 2005	172.14	3.66	0.63	-50.43
138-846	846 Liseicki	Lisiecki et al. 2005	174.15	3.62	0.59	-46.83
138-846	846 Liseicki	Lisiecki et al. 2005	176.24	3.60	0.57	-45.23
138-846	846 Liseicki	Lisiecki et al. 2005	178.87	3.68	0.65	-52.03
138-846	846 Liseicki	Lisiecki et al. 2005	182.00	3.66	0.63	-50.03
138-846	846 Liseicki	Lisiecki et al. 2005	185.12	3.66	0.63	-50.03
138-846	846 Liseicki	Lisiecki et al. 2005	187.78	3.82	0.79	-62.83
138-846	846 Liseicki	Lisiecki et al. 2005	190.21	3.43	0.39	-31.23
138-846	846 Liseicki	Lisiecki et al. 2005	192.16	3.32	0.28	-22.43
138-846	846 Liseicki	Lisiecki et al. 2005	194.85	3.39	0.36	-28.43
138-846	846 Liseicki	Lisiecki et al. 2005	197.28	3.36	0.33	-26.03
138-846	846 Liseicki	Lisiecki et al. 2005	200.30	2.99	-0.05	3.96
138-846	846 Liseicki	Lisiecki et al. 2005	203.53	3.18	0.14	-11.26
138-846	846 Liseicki	Lisiecki et al. 2005	206.93	3.07	0.04	-2.88
138-846	846 Liseicki	Lisiecki et al. 2005	210.10	2.96	0.23	-18.07
138-846	846 Liseicki	Lisiecki et al. 2005	213.09	2.89	0.16	-12.47
138-846	846 Liseicki	Lisiecki et al. 2005	216.21	2.82	0.08	-6.47
138-846	846 Liseicki	Lisiecki et al. 2005	219.08	3.16	0.42	-33.67
138-846	846 Liseicki	Lisiecki et al. 2005	221.58	3.68	0.95	-76.06
138-846	846 Liseicki	Lisiecki et al. 2005	224.39	3.77	0.74	-58.99
138-846	846 Liseicki	Lisiecki et al. 2005	227.52	3.43	0.40	-31.82
138-846	846 Liseicki	Lisiecki et al. 2005	230.36	3.55	0.52	-41.83
138-846	846 Liseicki	Lisiecki et al. 2005	233.49	3.42	0.38	-30.66
138-846	846 Liseicki	Lisiecki et al. 2005	236.33	3.21	0.17	-13.88
138-846	846 Liseicki	Lisiecki et al. 2005	240.09	3.09	0.06	-4.70
138-846	846 Liseicki	Lisiecki et al. 2005	243.14	3.10	0.07	-5.52
138-846	846 Liseicki	Lisiecki et al. 2005	245.31	3.52	0.49	-39.53
138-846	846 Liseicki	Lisiecki et al. 2005	247.62	3.51	0.48	-38.35
138-846	846 Liseicki	Lisiecki et al. 2005	250.06	3.78	0.75	-59.96
138-846	846 Liseicki	Lisiecki et al. 2005	252.27	3.88	0.85	-68.38
138-846	846 Liseicki	Lisiecki et al. 2005	254.47	3.82	0.79	-63.59
138-846	846 Liseicki	Lisiecki et al. 2005	256.92	3.87	0.84	-67.21
138-846	846 Liseicki	Lisiecki et al. 2005	259.36	3.82	0.79	-63.23
138-846	846 Liseicki	Lisiecki et al. 2005	262.05	3.82	0.80	-63.64
138-846	846 Liseicki	Lisiecki et al. 2005	264.64	3.74	0.71	-56.86
138-846	846 Liseicki	Lisiecki et al. 2005	267.31	3.74	0.72	-57.28
138-846	846 Liseicki	Lisiecki et al. 2005	268.42	3.78	0.75	-60.09
138-846	846 Liseicki	Lisiecki et al. 2005	269.75	3.63	0.60	-48.10
138-846	846 Liseicki	Lisiecki et al. 2005	272.15	3.85	0.82	-65.71
138-846	846 Liseicki	Lisiecki et al. 2005	272.71	3.75	0.72	-57.72
138-846	846 Liseicki	Lisiecki et al. 2005	275.77	3.84	0.81	-64.94
138-846	846 Liseicki	Lisiecki et al. 2005	277.71	3.63	0.60	-48.15
138-846	846 Liseicki	Lisiecki et al. 2005	278.55	3.60	0.57	-45.76
138-846	846 Liseicki	Lisiecki et al. 2005	280.62	3.41	0.38	-30.17
138-846	846 Liseicki	Lisiecki et al. 2005	282.43	3.37	0.34	-27.39
138-846	846 Liseicki	Lisiecki et al. 2005	284.01	3.17	0.14	-11.40
138-846	846 Liseicki	Lisiecki et al. 2005	284.59	3.23	0.20	-16.20
138-846	846 Liseicki	Lisiecki et al. 2005	285.58	3.20	0.17	-13.81
138-846	846 Liseicki	Lisiecki et al. 2005	286.36	3.30	0.27	-21.81
138-846	846 Liseicki	Lisiecki et al. 2005	287.23	3.31	0.28	-22.62
138-846	846 Liseicki	Lisiecki et al. 2005	288.46	3.21	0.18	-14.63
138-846	846 Liseicki	Lisiecki et al. 2005	290.84	3.26	0.23	-18.24
138-846	846 Liseicki	Lisiecki et al. 2005	293.91	3.48	0.45	-36.26
138-846	846 Liseicki	Lisiecki et al. 2005	297.87	3.39	0.36	-29.09
138-846	846 Liseicki	Lisiecki et al. 2005	301.02	3.32	0.29	-23.52
138-846	846 Liseicki	Lisiecki et al. 2005	303.48	3.50	0.47	-37.97
138-846	846 Liseicki	Lisiecki et al. 2005	305.54	3.26	0.24	-18.81
138-846	846 Liseicki	Lisiecki et al. 2005	307.69	3.23	0.21	-16.45
138-846	846 Liseicki	Lisiecki et al. 2005	309.13	3.19	0.17	-13.27
138-846	846 Liseicki	Lisiecki et al. 2005	311.77	3.21	0.19	-14.92
138-846	846 Liseicki	Lisiecki et al. 2005	314.88	2.95	-0.07	5.82
138-846	846 Liseicki	Lisiecki et al. 2005	316.08	3.16	0.14	-11.00
138-846	846 Liseicki	Lisiecki et al. 2005	317.27	3.09	0.06	-5.03
138-846	846 Liseicki	Lisiecki et al. 2005	319.19	3.41	0.68	-54.06
138-846	846 Liseicki	Lisiecki et al. 2005	319.75	3.10	0.37	-29.27
138-846	846 Liseicki	Lisiecki et al. 2005	323.00	2.61	-0.12	9.93
138-846	846 Liseicki	Lisiecki et al. 2005	323.79	2.61	-0.12	9.93
138-846	846 Liseicki	Lisiecki et al. 2005	326.53	2.72	-0.01	1.13
138-846	846 Liseicki	Lisiecki et al. 2005	329.05	2.83	-0.19	15.15
138-846	846 Liseicki	Lisiecki et al. 2005	329.52	3.10	0.08	-6.45
138-846	846 Liseicki	Lisiecki et al. 2005	333.22	3.09	0.07	-5.72
138-846	846 Liseicki	Lisiecki et al. 2005	334.89	3.29	0.27	-21.35
138-846	846 Liseicki	Lisiecki et al. 2005	337.30	4.00	0.98	-78.59
138-846	846 Liseicki	Lisiecki et al. 2005	337.70	3.64	0.62	-49.80
138-846	846 Liseicki	Lisiecki et al. 2005	339.12	3.99	0.97	-77.82
138-846	846 Liseicki	Lisiecki et al. 2005	339.53	3.79	0.77	-61.83
138-846	846 Liseicki	Lisiecki et al. 2005	340.34	3.93	0.91	-73.04
138-846	846 Liseicki	Lisiecki et al. 2005	341.19	4.11	1.09	-87.46
138-846	846 Liseicki	Lisiecki et al. 2005	341.62	3.97	0.95	-76.27
